LIMIT_BAL;CHECKING_ACCOUNT;EDUCATION;MARRIAGE;AGE;BILL_AMT;PAY_AMT1;DEFAULT_AMT
6022;No;3.Graduate School;Married;48;4133,1997;0;1
6022;No;2.University;Single;25;3477,1028;451,65;0
51187;Yes;2.University;Single;29;49229,85;1806,6;0
54198;Yes;2.University;Single;24;5851,8785;379,386;0
60220;No;2.University;Married;55;53364,8563;0;1
108396;Yes;3.Graduate School;Single;26;1061,6786;1061,6786;0
3011;Yes;2.University;Single;26;2217,3004;339,9419;0
12044;Yes;2.University;Married;24;8039,6711;541,98;0
30110;No;2.University;Single;39;1481,7131;1481,7131;0
15055;Yes;2.University;Single;23;12164,7411;903,3;0
90330;No;3.Graduate School;Single;29;1095,1007;1095,1007;0
33121;No;1.High School;Single;29;19492,9129;426,0565;0
36132;No;3.Graduate School;Married;37;5290,327;410,3993;0
45165;No;2.University;Married;45;17258,4498;918,0539;0
69253;Yes;2.University;Single;30;34,0243;34,0243;0
54198;Yes;2.University;Married;35;95,1476;95,1476;0
96352;Yes;2.University;Single;33;1732,8305;1732,8305;0
24088;Yes;3.Graduate School;Single;23;698,8531;698,8531;0
48176;Yes;3.Graduate School;Single;29;628,9979;628,9979;0
15055;Yes;2.University;Single;23;10848,633;572,09;0
54198;No;2.University;Single;26;208,3612;208,3612;0
33121;No;1.High School;Single;26;8807,4761;903,9022;0
63231;Yes;1.High School;Married;52;11630,5897;11630,5897;0
3011;No;2.University;Single;43;183,0688;183,0688;0
9033;Yes;2.University;Single;22;705,4773;705,4773;0
135495;Yes;3.Graduate School;Single;36;157,1742;157,1742;0
33121;Yes;3.Graduate School;Single;25;18630,2614;903,3;0
81297;Yes;2.University;Married;37;30858,5346;1354,95;0
33121;Yes;2.University;Married;32;22203,114;0;1
54198;Yes;1.High School;Single;55;31043,7111;31043,7111;0
69253;Yes;3.Graduate School;Married;34;58932,4964;2800,23;0
6022;Yes;1.High School;Married;41;2558,4467;345,0606;0
15055;Yes;3.Graduate School;Single;22;14037,282;602,2;0
3011;No;1.High School;Single;31;1712,3557;379,0849;0
96352;No;3.Graduate School;Married;46;2728,2671;2728,2671;0
84308;Yes;3.Graduate School;Single;26;10823,0395;511,87;0
6022;No;2.University;Married;28;5782,6255;408,8938;0
21077;No;2.University;Single;36;20868,0366;1204,4;0
24088;Yes;2.University;Single;36;15182,3653;1204,4;0
9033;No;2.University;Single;24;8524,7432;526,0217;0
30110;Yes;2.University;Married;41;15129,9739;0;1
33121;No;3.Graduate School;Single;26;20391,6964;1806,6;0
90330;Yes;3.Graduate School;Married;33;395,3443;395,3443;0
90330;Yes;2.University;Married;31;27706,0176;1268,8354;0
102374;Yes;3.Graduate School;Single;29;16416,8753;3011;0
81297;No;3.Graduate School;Married;37;119,2356;119,2356;0
30110;No;2.University;Single;26;14133,3329;807,8513;0
15055;No;3.Graduate School;Married;33;13768,3997;0;1
108396;Yes;2.University;Married;40;103420,6236;3149,8071;0
42154;No;2.University;Married;42;30222,0092;1523,2649;0
45165;Yes;3.Graduate School;Single;28;743,1148;743,1148;0
15055;No;1.High School;Single;34;5498,3871;435,9928;0
9033;Yes;1.High School;Single;26;8270,3137;0;1
99363;No;2.University;Married;42;1234,8111;1234,8111;0
33121;No;3.Graduate School;Married;29;15176,9455;568,1757;0
60220;Yes;1.High School;Married;54;34875,8108;1806,6;0
21077;Yes;3.Graduate School;Single;27;20934,8808;1505,5;0
15055;Yes;2.University;Single;54;1454,9152;337,5331;0
60220;Yes;2.University;Married;69;30374,6669;1204,4;0
15055;No;2.University;Single;27;14469,0594;618,7605;0
9033;No;3.Graduate School;Single;27;5408,6593;602,2;0
117429;Yes;3.Graduate School;Single;31;75997,9411;3615,9099;0
114418;Yes;3.Graduate School;Married;42;98,1586;98,1586;0
6022;Yes;2.University;Married;46;5217,1597;481,76;0
24088;Yes;2.University;Single;31;8143,2495;527,2261;0
15055;Yes;3.Graduate School;Married;25;3556,2921;451,65;0
60220;No;2.University;Single;44;162,8951;162,8951;0
36132;Yes;2.University;Single;27;1529,2869;1529,2869;0
117429;Yes;2.University;Single;31;5533,0136;0;1
75275;Yes;2.University;Married;37;11010,3237;11010,3237;0
105385;No;2.University;Married;47;86650,558;0;1
54198;No;3.Graduate School;Single;29;25724,1774;1609,0784;0
24088;No;3.Graduate School;Single;25;117,429;117,429;0
36132;Yes;1.High School;Single;26;293,5725;293,5725;0
6022;No;2.University;Married;38;5812,4344;399,2586;0
117429;No;3.Graduate School;Married;38;9587,9273;602,2;0
93341;Yes;3.Graduate School;Single;36;2595,1809;2595,1809;0
69253;Yes;3.Graduate School;Single;27;3630,6638;391,43;0
27099;Yes;2.University;Married;51;3295,2384;357,7068;0
42154;No;3.Graduate School;Single;29;4061,839;602,2;0
45165;Yes;3.Graduate School;Single;28;31164,4522;1354,95;0
63231;Yes;3.Graduate School;Single;27;769,9127;769,9127;0
60220;Yes;3.Graduate School;Single;29;132,1829;132,1829;0
69253;No;3.Graduate School;Single;27;2304,0172;2304,0172;0
78286;Yes;2.University;Single;33;39444,1;39444,1;0
33121;No;2.University;Single;23;13350,774;602,2;0
6022;No;1.High School;Married;56;4839,8814;632,31;0
48176;No;3.Graduate School;Married;36;11100,0515;752,75;0
3011;No;2.University;Single;35;2607,8271;692,53;0
150550;No;3.Graduate School;Married;69;1701,8172;1701,8172;0
108396;Yes;2.University;Single;28;17644,7611;1809,611;0
15055;Yes;3.Graduate School;Single;28;14531,3871;724,4466;0
81297;Yes;3.Graduate School;Married;35;39499,8035;1896,93;0
3011;Yes;1.High School;Married;58;2588,8578;348,6738;0
9033;Yes;2.University;Married;29;1978,227;602,2;0
24088;Yes;1.High School;Married;30;507,0524;507,0524;0
36132;Yes;3.Graduate School;Single;26;34847,2063;1505,5;0
120440;Yes;2.University;Single;35;66869,7935;36137,4198;0
150550;Yes;2.University;Single;26;17542,6882;1212,8308;0
42154;No;1.High School;Married;54;586,2417;586,2417;0
33121;No;2.University;Single;27;9557,8173;752,75;0
9033;No;2.University;Single;34;7423,0183;1806,6;0
42154;Yes;3.Graduate School;Married;56;28243,7822;1294,73;0
45165;Yes;1.High School;Married;39;33890,0094;1554,5793;0
6022;No;1.High School;Married;45;1609,6806;0;1
18066;No;2.University;Single;25;6649,1913;607,3187;0
6022;No;3.Graduate School;Married;62;5633,8821;451,65;0
15055;Yes;3.Graduate School;Single;25;6801,2468;420,9378;0
60220;Yes;2.University;Married;35;22306,6924;1204,4;0
54198;Yes;3.Graduate School;Single;30;13202,3317;3011;0
72264;Yes;3.Graduate School;Married;34;12803,3742;514,5799;0
108396;No;2.University;Single;32;8636,4513;400,7641;0
15055;Yes;2.University;Married;26;12302,6449;451,65;0
30110;No;1.High School;Single;50;29143,7701;1264,62;0
15055;Yes;1.High School;Married;32;14280,8719;632,31;0
57209;Yes;3.Graduate School;Married;35;20697,0118;20697,0118;0
54198;Yes;2.University;Married;33;145,1302;145,1302;0
12044;Yes;3.Graduate School;Single;22;10737,8282;602,2;0
15055;No;2.University;Single;43;13658,7993;608,5231;0
3011;No;2.University;Single;23;722,64;0;1
60220;Yes;3.Graduate School;Single;39;47787,581;1806,6;0
36132;No;1.High School;Married;39;3228,0931;3228,0931;0
30110;Yes;2.University;Married;48;13401,3588;541,98;0
30110;Yes;2.University;Married;28;95,1476;95,1476;0
87319;Yes;2.University;Married;49;699,4553;699,4553;0
72264;No;3.Graduate School;Single;34;11444,2088;4,2154;0
87319;Yes;2.University;Married;37;17722,1438;6045,4858;0
150550;Yes;2.University;Single;33;5593,8358;5593,8358;0
15055;No;2.University;Married;32;4343,0664;0;1
66242;Yes;2.University;Single;30;7461,5591;3011;0
6022;No;2.University;Married;44;5328,2656;394,1399;0
126462;Yes;2.University;Married;36;51973,7743;3011;0
30110;Yes;3.Graduate School;Single;29;22750,2127;993,63;0
69253;Yes;3.Graduate School;Married;43;558,5405;558,5405;0
15055;Yes;2.University;Married;53;14564,8092;658,8068;0
54198;No;3.Graduate School;Single;31;273,0977;273,0977;0
27099;No;3.Graduate School;Single;27;1500,3813;1500,3813;0
15055;No;2.University;Single;24;13486,269;543,7866;0
15055;Yes;1.High School;Single;41;7086,0874;301,1;0
9033;Yes;3.Graduate School;Single;36;4997,6578;870,179;0
3011;No;3.Graduate School;Single;25;1744,5734;391,43;0
21077;No;3.Graduate School;Single;30;7681,061;477,5446;0
48176;No;2.University;Single;32;7267,0485;602,2;0
108396;No;3.Graduate School;Single;39;45365,5326;15091,7342;0
18066;Yes;1.High School;Married;30;4845,0001;361,32;0
54198;Yes;2.University;Single;39;236,3635;236,3635;0
12044;Yes;2.University;Single;23;10468,0426;572,09;0
48176;No;2.University;Single;36;251,7196;251,7196;0
183671;Yes;3.Graduate School;Single;35;116871,965;4250,6287;0
15055;Yes;1.High School;Single;35;3318,122;448,3379;0
96352;No;3.Graduate School;Married;48;64854,5312;5510,13;0
51187;No;3.Graduate School;Married;36;606,7165;606,7165;0
150550;No;2.University;Married;53;2855,0302;2855,0302;0
87319;Yes;3.Graduate School;Single;27;32630,5081;1505,5;0
12044;Yes;2.University;Single;53;4595,9904;481,76;0
90330;Yes;3.Graduate School;Single;30;2153,1661;2153,1661;0
15055;No;1.High School;Single;32;12503,4786;509,1601;0
6022;No;2.University;Single;29;3416,8828;361,32;0
42154;No;2.University;Single;34;30174,4354;2559,35;0
24088;No;2.University;Married;32;1231,8001;1231,8001;0
114418;Yes;1.High School;Single;39;14986,6503;3011;0
15055;Yes;1.High School;Married;46;6734,1015;491,9974;0
15055;No;3.Graduate School;Single;25;15030,0087;481,76;0
27099;Yes;2.University;Married;26;14853,8652;903,3;0
42154;Yes;2.University;Married;26;27283,5743;6022;0
69253;No;3.Graduate School;Single;28;3044,7232;1539,2232;0
30110;No;1.High School;Married;36;3167,572;602,2;0
45165;No;2.University;Single;37;18798,2752;1239,6287;0
39143;No;2.University;Single;27;9066,121;453,4566;0
9033;Yes;2.University;Married;56;4245,2089;915,9462;0
75275;No;3.Graduate School;Single;33;6132,5037;3011;0
150550;No;3.Graduate School;Married;42;1891,2091;1891,2091;0
117429;No;3.Graduate School;Married;41;51561,8695;2197,7289;0
117429;Yes;3.Graduate School;Single;27;24622,4525;1354,95;0
27099;Yes;2.University;Married;25;15254,6293;607,6198;0
30110;Yes;1.High School;Married;35;14719,2735;635,6221;0
9033;No;1.High School;Married;31;117,429;117,429;0
6022;No;3.Graduate School;Single;26;3132,3433;0;1
72264;Yes;3.Graduate School;Single;36;1585,5926;380,2893;0
24088;No;3.Graduate School;Single;26;18749,7981;602,2;0
9033;Yes;2.University;Single;22;8955,9184;468,2105;0
45165;No;2.University;Married;45;14133,3329;1812,622;0
48176;Yes;2.University;Single;28;26585,3234;1505,5;0
6022;Yes;3.Graduate School;Married;58;5559,2093;451,65;0
69253;No;3.Graduate School;Married;45;8411,8307;662,42;0
30110;Yes;2.University;Married;46;22355,7717;971,9508;0
126462;No;2.University;Single;39;63209,6219;2410,6066;0
144528;Yes;2.University;Married;37;8425,9824;8425,9824;0
3011;No;1.High School;Married;37;150,55;150,55;0
54198;Yes;1.High School;Married;41;30472,5244;1078,5402;0
60220;No;3.Graduate School;Single;32;27928,2294;18767,563;0
42154;No;2.University;Single;36;13719,0193;602,2;0
6022;Yes;3.Graduate School;Married;23;3390,0849;391,43;0
24088;Yes;3.Graduate School;Single;39;408,5927;408,5927;0
3011;Yes;2.University;Married;29;2456,3738;451,65;0
15055;No;2.University;Married;35;4421,9546;0;1
102374;No;1.High School;Single;38;340,5441;340,5441;0
99363;Yes;2.University;Single;39;42059,7557;1733,4327;0
69253;Yes;3.Graduate School;Married;47;222,814;222,814;0
150550;No;3.Graduate School;Single;42;128901,2111;5121,1088;0
60220;No;3.Graduate School;Married;42;216,1898;216,1898;0
15055;Yes;2.University;Married;55;12815,1171;625,9869;0
72264;Yes;1.High School;Single;36;71965,6099;2709,9;0
18066;Yes;1.High School;Single;49;7669,017;0;1
48176;No;2.University;Single;24;22278,9912;986,1025;0
60220;Yes;3.Graduate School;Single;31;317,0583;317,0583;0
21077;Yes;2.University;Married;33;10068,4829;506,7513;0
42154;No;3.Graduate School;Single;35;5502,9036;3012,8066;0
138506;No;3.Graduate School;Married;44;15468,1092;15468,1092;0
48176;Yes;2.University;Single;36;391,43;391,43;0
24088;Yes;1.High School;Single;55;23671,2776;728,662;0
93341;Yes;3.Graduate School;Married;47;1955,6445;903,3;0
87319;Yes;2.University;Married;29;18755,519;0;1
36132;No;3.Graduate School;Single;27;4060,3335;798,5172;0
6022;No;1.High School;Single;31;4702,2787;843,08;0
18066;No;3.Graduate School;Married;60;117,429;117,429;0
78286;No;2.University;Married;39;34176,3555;2110,711;0
54198;Yes;2.University;Single;30;51528,1463;2343,1602;0
15055;No;1.High School;Single;41;4349,6906;451,65;0
15055;No;1.High School;Married;40;7612,1091;602,2;0
15055;No;1.High School;Single;53;14792,1397;686,2069;0
60220;Yes;3.Graduate School;Single;32;5992,4922;3011;0
51187;No;2.University;Married;35;1896,93;1896,93;0
15055;Yes;3.Graduate School;Single;22;14637,6754;616,3517;0
132484;No;1.High School;Married;47;372,7618;372,7618;0
15055;No;1.High School;Single;49;8187,5112;451,65;0
66242;No;3.Graduate School;Married;47;20918,9225;966,2299;0
15055;No;3.Graduate School;Single;28;13845,7824;863,8559;0
6022;No;2.University;Single;36;5898,549;1505,5;0
60220;Yes;2.University;Married;34;1035,784;1035,784;0
6022;Yes;3.Graduate School;Single;22;144,528;144,528;0
36132;Yes;3.Graduate School;Single;25;32957,2016;2408,8;0
108396;Yes;3.Graduate School;Single;27;12,044;12,044;0
63231;Yes;2.University;Single;25;18590,5162;903,3;0
39143;Yes;3.Graduate School;Single;28;9648,7495;572,09;0
24088;No;1.High School;Married;65;5260,8192;413,7114;0
15055;No;3.Graduate School;Single;37;3899,5461;485,3732;0
102374;Yes;3.Graduate School;Married;38;4167,224;4167,224;0
72264;No;2.University;Married;62;1160,7405;1160,7405;0
72264;Yes;3.Graduate School;Single;28;11121,1285;562,4548;0
15055;No;1.High School;Married;55;5596,2446;301,1;0
6022;Yes;2.University;Single;45;1494,6604;301,1;0
153561;No;3.Graduate School;Married;35;829,2294;829,2294;0
66242;Yes;2.University;Single;30;268,5812;268,5812;0
18066;No;3.Graduate School;Single;37;10713,138;451,65;0
12044;Yes;2.University;Single;26;2980,89;1354,95;0
15055;No;3.Graduate School;Single;64;6038,5605;414,6147;0
108396;Yes;3.Graduate School;Married;46;741,3082;741,3082;0
33121;Yes;3.Graduate School;Single;29;95,1476;95,1476;0
51187;Yes;2.University;Single;31;51123,769;2529,24;0
15055;Yes;2.University;Single;23;13192,0943;662,42;0
54198;Yes;3.Graduate School;Single;28;2551,2203;2551,2203;0
24088;Yes;2.University;Married;50;4285,5563;1505,5;0
6022;Yes;3.Graduate School;Married;34;2046,5767;602,2;0
9033;Yes;1.High School;Married;57;5750,1067;602,2;0
60220;No;3.Graduate School;Married;53;293,2714;293,2714;0
36132;Yes;2.University;Married;42;35228,7;1513,3286;0
150550;Yes;3.Graduate School;Married;44;3329,2627;3329,2627;0
15055;Yes;2.University;Single;22;12559,4832;1092,993;0
15055;Yes;2.University;Married;39;13554,6187;602,2;0
60220;No;3.Graduate School;Single;41;6317,6802;903,3;0
9033;No;2.University;Single;25;2505,7542;345,3617;0
9033;Yes;1.High School;Single;39;1681,6435;609,1253;0
9033;Yes;1.High School;Single;27;209,8667;209,8667;0
93341;No;3.Graduate School;Single;33;15489,1862;1475,39;0
132484;No;3.Graduate School;Single;52;125907,3738;4519,511;0
15055;Yes;3.Graduate School;Single;27;10348,807;602,2;0
78286;Yes;3.Graduate School;Single;31;49805,5532;2484,075;0
96352;No;3.Graduate School;Married;46;5947,0261;5947,0261;0
63231;Yes;2.University;Married;34;32890,3574;1132,7382;0
84308;Yes;3.Graduate School;Married;29;18374,3264;1204,4;0
42154;No;3.Graduate School;Single;32;24008,5096;1505,5;0
6022;Yes;1.High School;Single;22;4086,8303;511,87;0
9033;No;1.High School;Single;29;8851,7378;511,87;0
9033;No;2.University;Single;29;4007,3399;492,2985;0
24088;No;3.Graduate School;Married;25;15769,8114;1415,17;0
15055;No;2.University;Married;49;6469,1335;414,6147;0
30110;No;1.High School;Single;37;5816,9509;1204,4;0
3011;Yes;2.University;Single;23;1205,3033;0;1
84308;Yes;3.Graduate School;Married;41;2465,4068;2465,4068;0
15055;No;3.Graduate School;Married;57;12026,8373;654,2903;0
39143;Yes;2.University;Married;28;25761,5138;1846,9474;0
60220;Yes;2.University;Married;29;24652,8636;1053,85;0
30110;Yes;3.Graduate School;Single;33;29279,5662;2649,68;0
69253;No;3.Graduate School;Single;42;114,418;114,418;0
72264;Yes;3.Graduate School;Single;29;59481,7028;3011;0
6022;Yes;2.University;Single;23;4011,8564;460,0808;0
6022;Yes;1.High School;Single;22;5660,9811;0;1
15055;Yes;3.Graduate School;Single;24;1136,9536;322,177;0
69253;Yes;2.University;Single;40;22057,3816;1505,5;0
129473;Yes;2.University;Married;41;6449,2609;6449,2609;0
15055;No;2.University;Married;34;14273,3444;609,1253;0
69253;No;2.University;Single;32;40450,9784;1806,6;0
36132;Yes;3.Graduate School;Single;30;49,6815;0;1
84308;Yes;2.University;Married;26;73983,8832;2515,3894;0
150550;No;3.Graduate School;Single;29;384,2036;384,2036;0
42154;Yes;3.Graduate School;Single;31;249,6119;249,6119;0
93341;Yes;1.High School;Single;28;53975,186;2351,2899;0
15055;Yes;1.High School;Married;36;14071,0052;662,42;0
15055;Yes;1.High School;Married;35;14991,4679;616,0506;0
9033;Yes;1.High School;Single;29;5271,9599;903,3;0
60220;No;3.Graduate School;Married;43;45971,6469;4275,62;0
24088;Yes;1.High School;Single;33;22482,5348;815,981;0
93341;Yes;1.High School;Single;36;1756,9185;1756,9185;0
66242;Yes;2.University;Single;26;48390,3832;32455,2679;0
150550;Yes;3.Graduate School;Single;38;16634,5706;1505,5;0
30110;Yes;3.Graduate School;Married;37;21548,8237;957,7991;0
6022;No;2.University;Single;39;2911,9381;352,5881;0
24088;No;2.University;Single;38;16844,7384;786,4732;0
30110;No;2.University;Married;38;30082,2988;1385,06;0
96352;No;3.Graduate School;Married;40;129,473;129,473;0
54198;No;2.University;Single;28;39491,3727;1715,9689;0
54198;Yes;2.University;Single;27;1966,4841;692,53;0
9033;No;2.University;Single;35;4157,5888;0;1
30110;Yes;3.Graduate School;Single;24;21709,31;1215,5407;0
27099;No;2.University;Married;50;26068,0336;1083,96;0
18066;No;2.University;Single;28;11853,1026;752,75;0
27099;No;1.High School;Married;38;8858,362;421,54;0
24088;Yes;2.University;Married;40;2514,4861;1944,5038;0
150550;Yes;3.Graduate School;Married;34;45044,56;1918,3081;0
129473;No;3.Graduate School;Single;34;28271,1823;4516,5;0
39143;No;3.Graduate School;Single;27;102,0729;102,0729;0
150550;Yes;2.University;Married;66;528,4305;528,4305;0
105385;Yes;2.University;Married;38;821,4008;821,4008;0
96352;No;3.Graduate School;Single;34;689,8201;689,8201;0
48176;Yes;2.University;Single;24;43727,2475;1595,83;0
